"","name","artists","daily_rank","country","snapshot_date","popularity","is_explicit","duration_ms","danceability","album_release_date"
"631877","KE MAL","Jere Klein",7,"CL","12/12/2023",71,TRUE,125418,0.899,"12/1/2023"
"631878","Tas Texteandome","Katteyes, Kidd Voodoo",8,"CL","12/12/2023",79,TRUE,176700,0.839,"10/12/2023"
"631879","Bad Boy","Sayian Jimmy, Nysix Music",9,"CL","12/12/2023",74,TRUE,159101,0.577,"11/10/2023"
"631880","LOCA FARANDULERA","Jere Klein, Cris Mj",10,"CL","12/12/2023",70,TRUE,155723,0.731,"12/1/2023"
"631881","Daytona","Cris Mj",11,"CL","12/12/2023",74,TRUE,173785,0.776,"11/9/2023"
"631882","PERRO NEGRO","Bad Bunny, Feid",12,"CL","12/12/2023",97,TRUE,162767,0.911,"10/13/2023"
"631883","Minnie <3","Kidd Voodoo, Daiko 02",13,"CL","12/12/2023",67,TRUE,232653,0.715,"11/30/2023"
"631884","Un Finde | CROSSOVER #2","Big One, FMK, Ke Personajes",14,"CL","12/12/2023",86,FALSE,162500,0.499,"4/4/2023"
"631885","Columbia","Quevedo",15,"CL","12/12/2023",93,FALSE,186000,0.668,"7/7/2023"
"631886","La Noche Está","Cris Mj",16,"CL","12/12/2023",70,TRUE,226841,0.826,"11/9/2023"
"631887","NO SÉ AMAR","Jere Klein, Taiko",17,"CL","12/12/2023",69,TRUE,164296,0.529,"12/1/2023"
"631888","LALA","Myke Towers",18,"CL","12/12/2023",95,TRUE,197920,0.708,"3/23/2023"
"631889","FINA","Jere Klein, El BAI",19,"CL","12/12/2023",69,TRUE,200575,0.555,"12/1/2023"
"631890","Lollipop","Darell",20,"CL","12/12/2023",92,TRUE,199946,0.822,"7/28/2023"
"631891","333","Cris Mj, Yan Block",21,"CL","12/12/2023",68,TRUE,165318,0.66,"11/9/2023"
"631892","DILUVIO","Rauw Alejandro",22,"CL","12/12/2023",90,TRUE,197052,0.845,"7/7/2023"
"631893","EL AMOR DE TU VIDA","Gino Mella, Jairo Vera, Best",23,"CL","12/12/2023",75,TRUE,177245,0.796,"6/15/2023"
"631894","Cabaña","El Jordan 23, Los Patos Feos Inc, Nes",24,"CL","12/12/2023",82,TRUE,178836,0.73,"6/24/2023"
"631895","Ay Parcera","Lucky Brown, Nickoog Clk, Mateo on the Beatz",25,"CL","12/12/2023",65,TRUE,163200,0.813,"11/30/2023"
"631896","Privado","Lucky Brown, Adan La Amenaza",26,"CL","12/12/2023",75,TRUE,118986,0.863,"9/14/2023"
"631897","Partyson","Cris Mj",27,"CL","12/12/2023",69,TRUE,198879,0.773,"11/9/2023"
"631898","LUNA","Feid, ATL Jacob",28,"CL","12/12/2023",82,FALSE,196800,0.774,"12/1/2023"
"631899","AMARGURA","KAROL G",29,"CL","12/12/2023",90,TRUE,170480,0.92,"2/24/2023"
"631900","Cora Roto","Pablo Chill-E, Pailita",30,"CL","12/12/2023",74,TRUE,217610,0.797,"8/4/2023"
"631901","XQ TAN SOLA?","Nickoog Clk, Jere Klein",31,"CL","12/12/2023",71,FALSE,200073,0.645,"9/7/2023"
"631902","OJITOS ROJOS","Grupo Frontera, Ke Personajes",32,"CL","12/12/2023",80,FALSE,221601,0.721,"8/25/2023"
"631903","TRANQUILA","Julianno Sosa, Guelo Star",33,"CL","12/12/2023",75,TRUE,152164,0.738,"8/18/2022"
"631904","MI EX TENÍA RAZÓN","KAROL G",34,"CL","12/12/2023",88,FALSE,154374,0.634,"8/10/2023"
"631905","Según Quién","Maluma, Carin Leon",35,"CL","12/12/2023",90,TRUE,142334,0.909,"8/25/2023"
"631906","OA","Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian",36,"CL","12/12/2023",87,TRUE,235200,0.813,"10/13/2023"
"631907","24/7 6.5","YSY A, Jere Klein, ONIRIA",37,"CL","12/12/2023",74,FALSE,137559,0.925,"11/11/2023"
"631908","JARABE (feat. Chiko Alfa, Bayriton, Malito Malozo & Paolo Pimp)","Jairo Vera, Gino Mella, King Savagge, Chiko Alfa, Bayriton, Malito Malozo, Paolo Pimp",38,"CL","12/12/2023",74,TRUE,416419,0.771,"9/7/2023"
"631909","CLASSY 101","Feid, Young Miko",39,"CL","12/12/2023",76,TRUE,195586,0.858,"12/1/2023"
"631910","TQG","KAROL G, Shakira",40,"CL","12/12/2023",89,TRUE,197933,0.72,"2/24/2023"
"631911","Somos Diferentes","Nickoog Clk, Gittobeatz",41,"CL","12/12/2023",72,FALSE,152104,0.847,"10/19/2023"
"631912","AQUI TA SMOKE","El Alfa, Pop Smoke, Junior H",42,"CL","12/12/2023",76,FALSE,174000,0.659,"11/10/2023"
"631913","Venga Pa' Acá","Pailita, Fran C",43,"CL","12/12/2023",74,FALSE,165500,0.839,"4/15/2023"
"631914","Chulo pt.2","Bad Gyal, Tokischa, Young Miko",44,"CL","12/12/2023",88,TRUE,219333,0.852,"6/22/2023"
"631915","UNA EN UN MILLÓN","Jere Klein",45,"CL","12/12/2023",64,TRUE,155011,0.46,"12/1/2023"
"631916","Mandame Tu Ubi","Jere Klein, Lucky Brown",46,"CL","12/12/2023",72,TRUE,119834,0.791,"12/1/2022"
"631917","Es un Secreto","Plan B",47,"CL","12/12/2023",72,FALSE,190560,0.841,"7/20/2010"
"631918","ANDA SOLITA","Ak4:20, Gino Mella",48,"CL","12/12/2023",72,FALSE,202886,0.823,"8/20/2023"
"631919","COMO PABLO","Jere Klein",49,"CL","12/12/2023",66,TRUE,127333,0.869,"12/1/2023"
"631920","UN PREVIEW","Bad Bunny",50,"CL","12/12/2023",85,TRUE,165582,0.795,"10/13/2023"
"631971","Rockin' Around The Christmas Tree","Brenda Lee",1,"CA","12/12/2023",96,FALSE,126266,0.589,"10/19/1964"
"631972","All I Want for Christmas Is You","Mariah Carey",2,"CA","12/12/2023",98,FALSE,241106,0.336,"10/28/1994"
"631973","Last Christmas - Single Version","Wham!",3,"CA","12/12/2023",87,FALSE,265960,0.733,"7/7/2023"
"631974","It's the Most Wonderful Time of the Year","Andy Williams",4,"CA","12/12/2023",78,FALSE,151000,0.234,"1/1/1963"
"631975","It's Beginning to Look a Lot like Christmas","Michael Bublé",5,"CA","12/12/2023",85,FALSE,207199,0.331,"10/14/2011"
"631976","Jingle Bell Rock","Bobby Helms",6,"CA","12/12/2023",92,FALSE,130973,0.754,"12/2/1957"
"631977","Let It Snow! Let It Snow! Let It Snow!","Dean Martin",7,"CA","12/12/2023",94,FALSE,117146,0.451,"1/1/1959"
"631978","Santa Tell Me","Ariana Grande",8,"CA","12/12/2023",95,FALSE,204093,0.525,"11/24/2014"
"631979","Holly Jolly Christmas","Michael Bublé",9,"CA","12/12/2023",81,FALSE,119786,0.647,"10/14/2011"
"631980","Underneath the Tree","Kelly Clarkson",10,"CA","12/12/2023",84,FALSE,229640,0.509,"10/29/2013"
"631981","Lovin On Me","Jack Harlow",11,"CA","12/12/2023",96,TRUE,138411,0.943,"11/10/2023"
"631982","Sleigh Ride","The Ronettes",12,"CA","12/12/2023",81,FALSE,181266,0.529,"12/4/2020"
"631983","greedy","Tate McRae",13,"CA","12/12/2023",100,TRUE,131872,0.75,"9/15/2023"
"631984","A Holly Jolly Christmas","Burl Ives",14,"CA","12/12/2023",90,FALSE,135533,0.683,"10/1/1965"
"631985","Feliz Navidad","José Feliciano",15,"CA","12/12/2023",86,FALSE,182066,0.513,"9/24/2002"
"631986","Mistletoe","Justin Bieber",16,"CA","12/12/2023",91,FALSE,182946,0.657,"1/1/2011"
"631987","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra, B. Swanson Quartet",17,"CA","12/12/2023",89,FALSE,155453,0.652,"11/8/1994"
"631988","The Christmas Song (Merry Christmas To You)","Nat King Cole",18,"CA","12/12/2023",89,FALSE,192160,0.319,"1/1/1962"
"631989","White Christmas - 1947 Version","Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",19,"CA","12/12/2023",89,FALSE,177480,0.317,"1/1/1942"
"631990","Snowman","Sia",20,"CA","12/12/2023",93,FALSE,165900,0.716,"11/1/2018"
"631991","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",21,"CA","12/12/2023",88,FALSE,155933,0.724,"8/20/1999"
"631992","Blue Christmas","Elvis Presley",22,"CA","12/12/2023",87,FALSE,129173,0.465,"10/15/1957"
"631993","Jingle Bells - Remastered 1999","Frank Sinatra",23,"CA","12/12/2023",86,FALSE,120693,0.512,""
"631994","Happy Xmas (War Is Over) - Remastered 2010","John Lennon, Yoko Ono",24,"CA","12/12/2023",90,FALSE,214333,0.321,"10/5/2010"
"631995","Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",25,"CA","12/12/2023",89,FALSE,227653,0.774,"5/16/1980"
"631996","Stick Season","Noah Kahan",26,"CA","12/12/2023",93,FALSE,182346,0.662,"10/14/2022"
"631997","Christmas (Baby Please Come Home)","Darlene Love",27,"CA","12/12/2023",83,FALSE,166453,0.325,"12/4/2020"
"631998","Run Rudolph Run","Chuck Berry",28,"CA","12/12/2023",86,FALSE,165733,0.681,"1/1/1986"
"631999","Last Night","Morgan Wallen",29,"CA","12/12/2023",86,TRUE,163854,0.492,"3/3/2023"
"632000","Santa Baby (with Henri René & His Orchestra)","Eartha Kitt, Henri René and His Orchestra",30,"CA","12/12/2023",78,FALSE,206066,0.7,"1/1/2002"
"632001","I Remember Everything (feat. Kacey Musgraves)","Zach Bryan, Kacey Musgraves",31,"CA","12/12/2023",93,FALSE,227195,0.429,"8/25/2023"
"632002","Little Saint Nick - 1991 Remix","The Beach Boys",32,"CA","12/12/2023",83,FALSE,118840,0.602,"11/9/1964"
"632003","My Love Mine All Mine","Mitski",33,"CA","12/12/2023",98,FALSE,137773,0.504,"9/15/2023"
"632004","Deck The Halls","Nat King Cole",34,"CA","12/12/2023",86,FALSE,68760,0.684,"1/1/1962"
"632005","Cruel Summer","Taylor Swift",35,"CA","12/12/2023",99,FALSE,178426,0.552,"8/23/2019"
"632006","Paint The Town Red","Doja Cat",36,"CA","12/12/2023",88,TRUE,230480,0.864,"9/20/2023"
"632007","Please Come Home for Christmas - 2013 Remaster","Eagles",37,"CA","12/12/2023",85,FALSE,177440,0.612,"11/27/1978"
"632008","Mele Kalikimaka (Merry Christmas)","Bing Crosby, The Andrews Sisters",38,"CA","12/12/2023",84,FALSE,175333,0.5,"1/1/1945"
"632009","Needle (feat. Drake)","Nicki Minaj, Drake",39,"CA","12/12/2023",77,TRUE,235689,0.807,"12/8/2023"
"632010","Do They Know It's Christmas? - 1984 Version","Band Aid",40,"CA","12/12/2023",87,FALSE,222533,0.598,"11/25/1984"
"632011","IDGAF (feat. Yeat)","Drake, Yeat",41,"CA","12/12/2023",93,TRUE,260111,0.663,"10/6/2023"
"632012","fukumean","Gunna",42,"CA","12/12/2023",93,TRUE,125040,0.847,"6/16/2023"
"632013","Something in the Orange","Zach Bryan",43,"CA","12/12/2023",90,FALSE,228013,0.369,"4/22/2022"
"632014","run for the hills","Tate McRae",44,"CA","12/12/2023",76,TRUE,143940,0.544,"12/8/2023"
"632015","exes","Tate McRae",45,"CA","12/12/2023",69,TRUE,159400,0.821,"12/8/2023"
"632016","Santa, Can’t You Hear Me","Kelly Clarkson, Ariana Grande",46,"CA","12/12/2023",85,FALSE,242644,0.495,"10/15/2021"
"632017","Winter Wonderland - Spotify Singles Holiday","Laufey",47,"CA","12/12/2023",84,FALSE,132800,0.528,"11/14/2023"
"632018","Christmas (Baby Please Come Home)","Mariah Carey",48,"CA","12/12/2023",86,FALSE,153240,0.561,"10/28/1994"
"632019","Santa Claus Is Coming To Town","The Jackson 5",49,"CA","12/12/2023",85,FALSE,144013,0.692,"10/15/1970"
"632020","Rudolph The Red-Nosed Reindeer","Burl Ives",50,"CA","12/12/2023",84,FALSE,130026,0.67,"10/1/1965"
"632071","Let's Go 4","Dj GBR, Mc IG, MC Ryan SP, MC PH, Mc Davi, Mc Luki, Mc Don Juan, Mc Kadu, TrapLaudo, MC GP, MC GH do 7",1,"BR","12/12/2023",89,TRUE,641941,0.782,"8/29/2023"
"632072","Tipo Hollywood","Mc Ws da leste, Dj Chadin do C, MC Cothiê",2,"BR","12/12/2023",85,TRUE,109384,0.876,"9/19/2023"
"632073","Canudinho - Ao Vivo","Gusttavo Lima, Ana Castela",3,"BR","12/12/2023",87,FALSE,124511,0.706,"8/30/2023"
"632074","Daqui pra Sempre","Manu, Simone Mendes",4,"BR","12/12/2023",87,FALSE,202644,0.571,"9/22/2023"
"632075","Barulho Do Foguete - Ao Vivo","Zé Neto & Cristiano",5,"BR","12/12/2023",87,FALSE,133546,0.646,"6/22/2023"
"632076","Manda um Oi - Ao Vivo","Guilherme & Benuto, Simone Mendes",6,"BR","12/12/2023",86,FALSE,166490,0.529,"5/11/2023"
"632077","Baile do Bruxo","Tropa do Bruxo, DJ Ws da Igrejinha, SMU, Triz, Mc Menor Thalis",7,"BR","12/12/2023",88,TRUE,221538,0.734,"9/29/2023"
"632078","Lapada Dela - Ao Vivo","Grupo Menos É Mais, Matheus Fernandes",8,"BR","12/12/2023",86,FALSE,159322,0.691,"1/20/2023"
"632079","Dois Fugitivos - Ao Vivo","Simone Mendes",9,"BR","12/12/2023",75,FALSE,173370,0.664,"10/20/2023"
"632080","DENTRO DA HILUX","Luan Pereira, MC Ryan SP, Mc Daniel",10,"BR","12/12/2023",86,FALSE,163013,0.73,"8/24/2023"
"632081","DEJA VU","Luan Santana, Ana Castela",11,"BR","12/12/2023",73,FALSE,199827,0.572,"12/7/2023"
"632082","Pane no Sistema","GREGO, Paulo Pires, ÉaBest",12,"BR","12/12/2023",85,FALSE,214090,0.739,"10/6/2023"
"632083","Nosso Quadro","AgroPlay, Ana Castela",13,"BR","12/12/2023",80,FALSE,173698,0.691,"2/2/2023"
"632084","10 Carros","Chefin, Mainstreet, LB Único",14,"BR","12/12/2023",79,TRUE,141176,0.644,"11/24/2023"
"632085","Erro Gostoso - Ao Vivo","Simone Mendes",15,"BR","12/12/2023",74,FALSE,178811,0.588,"10/20/2023"
"632086","Leão","Marília Mendonça",16,"BR","12/12/2023",76,FALSE,166774,0.743,"5/25/2023"
"632087","Solteiro Forçado - Boiadeira Internacional","Ana Castela",17,"BR","12/12/2023",86,FALSE,194582,0.655,"7/7/2023"
"632088","Fronteira - Ao Vivo","Ana Castela, Gustavo Mioto",18,"BR","12/12/2023",68,FALSE,166189,0.701,"11/17/2023"
"632089","Tô Voltando - (Boiadeira Internacional)","Ana Castela",19,"BR","12/12/2023",84,FALSE,177327,0.606,"8/25/2023"
"632090","Duas Três","Guilherme & Benuto, Ana Castela, Adriano Rhod",20,"BR","12/12/2023",84,FALSE,156942,0.656,"2/9/2023"
"632091","Mala dos Porta-Mala - Ao Vivo","Gusttavo Lima, Matheus & Kauan",21,"BR","12/12/2023",84,FALSE,153237,0.657,"7/8/2023"
"632092","Bênçãos Que Não Têm Fim (Counting My Blessings)","Isadora Pompeo",22,"BR","12/12/2023",81,FALSE,209520,0.422,"11/9/2023"
"632093","Cama Repetida","Leo Santana, Zé Felipe",23,"BR","12/12/2023",74,FALSE,171100,0.841,"11/15/2023"
"632094","Faz um Vuk Vuk (Teto Espelhado)","MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",24,"BR","12/12/2023",86,TRUE,138461,0.92,"7/20/2023"
"632095","Toca o Trompete","Felipe Amorim",25,"BR","12/12/2023",84,TRUE,163200,0.947,"7/21/2023"
"632096","Eu Não Previ - Ao Vivo em Goiânia","Traia Véia, Murilo Huff",26,"BR","12/12/2023",81,FALSE,134932,0.682,"6/23/2023"
"632097","CHEIRO NA CAMISETA","Luan Pereira, Hugo & Guilherme",27,"BR","12/12/2023",79,FALSE,156431,0.577,"11/9/2023"
"632098","Quase Algo - Ao Vivo Em Nova Iorque / 2022","Henrique & Juliano",28,"BR","12/12/2023",84,FALSE,178251,0.359,"9/15/2023"
"632099","Eu Não Dou Conta - Ao Vivo","Israel & Rodolffo, Mc Don Juan, João Gomes",29,"BR","12/12/2023",83,FALSE,169559,0.686,"9/21/2023"
"632100","Um Mês E Pouco - Ao Vivo","Zé Neto & Cristiano",30,"BR","12/12/2023",84,FALSE,171712,0.521,"6/22/2023"
"632101","Devia Ser Proibido - Ao Vivo Em Brasília","Henrique & Juliano",31,"BR","12/12/2023",83,FALSE,173967,0.477,"7/28/2023"
"632102","Então Vai","Zé Felipe, Luan Pereira, DENNIS",32,"BR","12/12/2023",66,TRUE,163435,0.759,"11/27/2023"
"632103","MONTAGEM ANOS 2000","MC Maneirinho, MC Tigrão, Mc Luan, DJ Arana",33,"BR","12/12/2023",84,TRUE,178080,0.53,"9/7/2023"
"632104","Novo Balanço","Veigh, Bvga Beatz, Prod Malax, Supernova Ent",34,"BR","12/12/2023",84,TRUE,140322,0.836,"5/19/2023"
"632105","Tá OK","DENNIS, MC Kevin o Chris",35,"BR","12/12/2023",85,FALSE,92093,0.863,"5/4/2023"
"632106","Seu Brilho Sumiu - Ao Vivo","Israel & Rodolffo, Mari Fernandez",36,"BR","12/12/2023",80,FALSE,168840,0.625,"3/2/2023"
"632107","Tenho Que Me Decidir","MC PH, Pedro Lotto, WEY, Borges, WIU",37,"BR","12/12/2023",70,TRUE,232258,0.795,"11/29/2023"
"632108","Não Recomendo - Ao Vivo","Matheus & Kauan",38,"BR","12/12/2023",75,FALSE,141216,0.5,"11/28/2023"
"632109","Oi Balde - Ao Vivo","Zé Neto & Cristiano",39,"BR","12/12/2023",74,FALSE,159158,0.67,"6/22/2023"
"632110","MEIO TERMO - Ao Vivo","Luan Santana",40,"BR","12/12/2023",79,FALSE,175468,0.48,"11/9/2023"
"632111","Torce o Olho - Ao Vivo","Gusttavo Lima, Hugo & Guilherme",41,"BR","12/12/2023",80,FALSE,167551,0.673,"11/16/2023"
"632112","Furduncinho do Rogerinho","MC Rogerinho",42,"BR","12/12/2023",83,TRUE,179701,0.895,"7/27/2023"
"632113","Anestesiado - Ao Vivo","Murilo Huff",43,"BR","12/12/2023",77,FALSE,172548,0.53,"11/16/2023"
"632114","Não Vitalício (Nunca Mais) - Ao Vivo","Matheus & Kauan, Mari Fernandez",44,"BR","12/12/2023",72,FALSE,169835,0.418,"8/25/2023"
"632115","Ciclone","Juliette",45,"BR","12/12/2023",65,FALSE,174306,0.69,"8/25/2023"
"632116","Ballena","Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",46,"BR","12/12/2023",81,FALSE,200000,0.664,"7/14/2023"
"632117","Novidade na Área","Mc Livinho, DJ Matt D",47,"BR","12/12/2023",83,TRUE,120014,0.625,"6/23/2023"
"632118","Pirulito Vermelho","Diego & Victor Hugo, Luan Pereira",48,"BR","12/12/2023",82,FALSE,152085,0.82,"6/30/2023"
"632119","Sou Musa do Verão","Marshmello, Luísa Sonza",49,"BR","12/12/2023",79,FALSE,187153,0.553,"11/3/2023"
"632120","Pátio do Posto - Ao Vivo","Zé Neto & Cristiano",50,"BR","12/12/2023",72,FALSE,178547,0.524,"6/22/2023"
"632371","La Morocha","Luck Ra, BM",1,"AR","12/12/2023",84,FALSE,134144,0.753,"7/7/2023"
"632372","La_Original.mp3","Emilia, TINI",2,"AR","12/12/2023",82,FALSE,140625,0.833,"11/3/2023"
"632373","Exclusive.mp3","Emilia",3,"AR","12/12/2023",82,FALSE,120600,0.858,"11/3/2023"
"632374","Linda - Remix","Marka Akme, DJ Tao, Lauty Gram, Migrantes, Peipper",4,"AR","12/12/2023",82,FALSE,234105,0.78,"9/27/2023"
"632375","QUE ME FALTE TODO","Luck Ra, Abel Pintos",5,"AR","12/12/2023",79,FALSE,165918,0.73,"10/26/2023"
"632376","Un Finde | CROSSOVER #2","Big One, FMK, Ke Personajes",6,"AR","12/12/2023",86,FALSE,162500,0.499,"4/4/2023"
"632377","Una Foto","Mesita",7,"AR","12/12/2023",82,FALSE,122500,0.811,"8/15/2023"
"632378","Ahi Ahi","El negro tecla",8,"AR","12/12/2023",79,TRUE,176796,0.781,"12/8/2021"
"632379","Ni Una Ni Dos","BM",9,"AR","12/12/2023",82,TRUE,158535,0.781,"6/28/2023"
"632380","Ya No Vuelvas (Versión Cuarteto)","Luck Ra, La K'onga, Ke Personajes",10,"AR","12/12/2023",82,FALSE,204000,0.736,"12/1/2022"
"632381","Lollipop","Darell",11,"AR","12/12/2023",92,TRUE,199946,0.822,"7/28/2023"
"632382","Mentiras | CROSSOVER #3","Big One, Ulises Bueno, Rusherking",12,"AR","12/12/2023",80,FALSE,168000,0.736,"7/25/2023"
"632383","GTA.mp3","Emilia",13,"AR","12/12/2023",76,FALSE,151653,0.882,"11/3/2023"
"632384","Los del Espacio","LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",14,"AR","12/12/2023",86,FALSE,338000,0.813,"6/1/2023"
"632385","OJITOS ROJOS","Grupo Frontera, Ke Personajes",15,"AR","12/12/2023",80,FALSE,221601,0.721,"8/25/2023"
"632386","Bad Boy","Sayian Jimmy, Nysix Music",16,"AR","12/12/2023",74,TRUE,159101,0.577,"11/10/2023"
"632387","FLECHAZO EN EL CENTRO","YSY A, Bhavi, Milo j",17,"AR","12/12/2023",82,FALSE,185241,0.767,"9/6/2023"
"632388","Besos con Fernet","Rusherking, Marama",18,"AR","12/12/2023",76,FALSE,147375,0.742,"11/7/2023"
"632389","El Amor De Mi Vida","Los Ángeles Azules, Maria Becerra",19,"AR","12/12/2023",59,FALSE,184586,0.618,"8/18/2023"
"632390","Columbia","Quevedo",20,"AR","12/12/2023",93,FALSE,186000,0.668,"7/7/2023"
"632391","CORAZÓN VACÍO","Maria Becerra",21,"AR","12/12/2023",84,FALSE,160535,0.681,"6/22/2023"
"632392","ANDO","Jere Klein, Gittobeatz",22,"AR","12/12/2023",68,TRUE,172774,0.869,"12/1/2023"
"632393","PERRO NEGRO","Bad Bunny, Feid",23,"AR","12/12/2023",97,TRUE,162767,0.911,"10/13/2023"
"632394","Si No Estás","iñigo quintero",24,"AR","12/12/2023",98,FALSE,184061,0.537,"9/23/2022"
"632395","QLONA","KAROL G, Peso Pluma",25,"AR","12/12/2023",93,TRUE,172797,0.841,"8/10/2023"
"632396","ADIÓS","Maria Becerra",26,"AR","12/12/2023",81,TRUE,160856,0.747,"12/8/2022"
"632397","ATORRANTE - con Los Palmeras","Emanero, Ulises Bueno, Migrantes, Los Palmeras",27,"AR","12/12/2023",76,FALSE,252347,0.667,"7/8/2023"
"632398","Le Gustan lo' Flaites","El Joan, Celso El Potente",28,"AR","12/12/2023",72,TRUE,183328,0.73,"3/17/2023"
"632399","UNA BALA","Milo j, Peso Pluma",29,"AR","12/12/2023",80,FALSE,182500,0.649,"11/30/2023"
"632400","Lágrimas | CROSSOVER #4","Big One, TINI, BM",30,"AR","12/12/2023",75,FALSE,167419,0.771,"10/10/2023"
"632401","LALA","Myke Towers",31,"AR","12/12/2023",95,TRUE,197920,0.708,"3/23/2023"
"632402","CALL ME MAYBE","Duki",32,"AR","12/12/2023",68,FALSE,222401,0.767,"12/7/2023"
"632403","Fruto","Bizarrap, Milo j",33,"AR","12/12/2023",88,FALSE,132294,0.801,"10/4/2023"
"632404","DIME SI ERES FELIZ VOL.2","BM, Hernan y La Champion's Liga",34,"AR","12/12/2023",77,FALSE,171667,0.713,"8/30/2023"
"632405","Me Escapé","DobleP, Lauty Gram, Gusty dj",35,"AR","12/12/2023",76,TRUE,176181,0.844,"9/7/2023"
"632406","IConic.mp3","Emilia",36,"AR","12/12/2023",77,FALSE,181043,0.721,"11/3/2023"
"632407","Entre Beso y Beso","Ke Personajes",37,"AR","12/12/2023",77,FALSE,153488,0.729,"8/30/2023"
"632408","Salgo a Bailar","FMK, Emilia",38,"AR","12/12/2023",78,FALSE,157830,0.73,"7/14/2023"
"632409","No_Se_Ve.mp3","Emilia, LUDMILLA, ZECCA",39,"AR","12/12/2023",75,FALSE,203636,0.765,"11/3/2023"
"632410","Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j",40,"AR","12/12/2023",85,FALSE,189901,0.795,"10/3/2023"
"632411","Luck Ra | Mission 15","Alan Gomez, Luck Ra",41,"AR","12/12/2023",77,TRUE,133284,0.691,"5/17/2023"
"632412","Piscina","Maria Becerra, Chencho Corleone, Ovy On The Drums",42,"AR","12/12/2023",84,TRUE,225661,0.761,"11/8/2023"
"632413","Pobre Corazón - En Vivo","Ke Personajes, Onda Sabanera",43,"AR","12/12/2023",80,FALSE,198930,0.463,"3/2/2023"
"632414","En La Intimidad | CROSSOVER #1","Big One, Emilia, Callejero Fino",44,"AR","12/12/2023",79,FALSE,165854,0.804,"2/1/2023"
"632415","Rara Vez","Taiu, Milo j",45,"AR","12/12/2023",88,FALSE,128677,0.838,"2/8/2023"
"632416","SINVERGÜENZA - con Angela Torres","Emanero, Karina, j mena, Angela Torres",46,"AR","12/12/2023",63,FALSE,217490,0.729,"12/5/2023"
"632417","El Super Junte Rkt","Gusty dj, Salastkbron, Callejero Fino, Alejo Isakk, R Jota, L-Gante, Lolo OG, DobleP, Lauty Gram",47,"AR","12/12/2023",63,TRUE,383369,0.849,"11/30/2023"
"632418","DISPARA ***","Nicki Nicole, Milo j",48,"AR","12/12/2023",80,TRUE,143935,0.81,"5/18/2023"
"632419","Inocente","Roze Oficial, Peipper",49,"AR","12/12/2023",61,FALSE,171500,0.615,"12/1/2023"
"632420","NO DA MÁS","YSY A, Duki, ONIRIA, Yesan 雪山",50,"AR","12/12/2023",77,FALSE,168484,0.606,"11/11/2023"
